CBO ID CB5,CBO label CB5,CBO ID CB4,CBO label CB4,CBO ID CB3,CBO label CB3,CBO ID CB2,CBO label CB2,CBO ID CB1,CBO label CB1,CBO ID CB0,CBO label CB0
724315,Soldador,7243,Trabalhadores de soldagem e corte de ligas metalicas,724,"Trabalhadores de montagem de tubulacoes, estruturas metalicas e de compositos                                                     ",72,Trabalhadores da transformacao de metais e de compositos                                                                          ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
724310,Oxicortador a mao e a  maquina,7243,Trabalhadores de soldagem e corte de ligas metalicas,724,"Trabalhadores de montagem de tubulacoes, estruturas metalicas e de compositos                                                     ",72,Trabalhadores da transformacao de metais e de compositos                                                                          ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
724440,Serralheiro,7244,Trabalhadores de caldeiraria e serralheria,724,"Trabalhadores de montagem de tubulacoes, estruturas metalicas e de compositos                                                     ",72,Trabalhadores da transformacao de metais e de compositos                                                                          ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
724405,Caldeireiro (chapas de cobre),7244,Trabalhadores de caldeiraria e serralheria,724,"Trabalhadores de montagem de tubulacoes, estruturas metalicas e de compositos                                                     ",72,Trabalhadores da transformacao de metais e de compositos                                                                          ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
724435,Funileiro industrial,7244,Trabalhadores de caldeiraria e serralheria,724,"Trabalhadores de montagem de tubulacoes, estruturas metalicas e de compositos                                                     ",72,Trabalhadores da transformacao de metais e de compositos                                                                          ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
724430,Chapeador de aeronaves,7244,Trabalhadores de caldeiraria e serralheria,724,"Trabalhadores de montagem de tubulacoes, estruturas metalicas e de compositos                                                     ",72,Trabalhadores da transformacao de metais e de compositos                                                                          ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
724425,Chapeador naval,7244,Trabalhadores de caldeiraria e serralheria,724,"Trabalhadores de montagem de tubulacoes, estruturas metalicas e de compositos                                                     ",72,Trabalhadores da transformacao de metais e de compositos                                                                          ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
724410,Caldeireiro (chapas de ferro e aco),7244,Trabalhadores de caldeiraria e serralheria,724,"Trabalhadores de montagem de tubulacoes, estruturas metalicas e de compositos                                                     ",72,Trabalhadores da transformacao de metais e de compositos                                                                          ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
724415,Chapeador,7244,Trabalhadores de caldeiraria e serralheria,724,"Trabalhadores de montagem de tubulacoes, estruturas metalicas e de compositos                                                     ",72,Trabalhadores da transformacao de metais e de compositos                                                                          ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
724420,Chapeador de carrocerias metalicas (fabricacao),7244,Trabalhadores de caldeiraria e serralheria,724,"Trabalhadores de montagem de tubulacoes, estruturas metalicas e de compositos                                                     ",72,Trabalhadores da transformacao de metais e de compositos                                                                          ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
724515,Prensista (operador de prensa),7245,Operadores de maquinas de conformacao de metais,724,"Trabalhadores de montagem de tubulacoes, estruturas metalicas e de compositos                                                     ",72,Trabalhadores da transformacao de metais e de compositos                                                                          ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
724510,Operador de maquina de dobrar chapas,7245,Operadores de maquinas de conformacao de metais,724,"Trabalhadores de montagem de tubulacoes, estruturas metalicas e de compositos                                                     ",72,Trabalhadores da transformacao de metais e de compositos                                                                          ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
724505,Operador de maquina de cilindrar chapas,7245,Operadores de maquinas de conformacao de metais,724,"Trabalhadores de montagem de tubulacoes, estruturas metalicas e de compositos                                                     ",72,Trabalhadores da transformacao de metais e de compositos                                                                          ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
724605,Operador de lacos de cabos de aco,7246,Trancadores e laceiros de cabos de aco,724,"Trabalhadores de montagem de tubulacoes, estruturas metalicas e de compositos                                                     ",72,Trabalhadores da transformacao de metais e de compositos                                                                          ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
724610,Trancador de cabos de aco,7246,Trancadores e laceiros de cabos de aco,724,"Trabalhadores de montagem de tubulacoes, estruturas metalicas e de compositos                                                     ",72,Trabalhadores da transformacao de metais e de compositos                                                                          ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
725005,Ajustador ferramenteiro,7250,Ajustadores mecanicos polivalentes,725,Montadores de maquinas e aparelhos mecanicos                                                                                      ,72,Trabalhadores da transformacao de metais e de compositos                                                                          ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
725010,Ajustador mecanico,7250,Ajustadores mecanicos polivalentes,725,Montadores de maquinas e aparelhos mecanicos                                                                                      ,72,Trabalhadores da transformacao de metais e de compositos                                                                          ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
725015,Ajustador mecanico (usinagem em bancada e em maquinas-ferramentas),7250,Ajustadores mecanicos polivalentes,725,Montadores de maquinas e aparelhos mecanicos                                                                                      ,72,Trabalhadores da transformacao de metais e de compositos                                                                          ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
725020,Ajustador mecanico em bancada,7250,Ajustadores mecanicos polivalentes,725,Montadores de maquinas e aparelhos mecanicos                                                                                      ,72,Trabalhadores da transformacao de metais e de compositos                                                                          ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
725025,Ajustador naval (reparo e construcao),7250,Ajustadores mecanicos polivalentes,725,Montadores de maquinas e aparelhos mecanicos                                                                                      ,72,Trabalhadores da transformacao de metais e de compositos                                                                          ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
725105,"Montador de maquinas, motores e acessorios (montagem em serie)",7251,"Montadores de maquinas, aparelhos e acessorios em linhas de montagem",725,Montadores de maquinas e aparelhos mecanicos                                                                                      ,72,Trabalhadores da transformacao de metais e de compositos                                                                          ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
725205,Montador de maquinas,7252,Montadores de maquinas industriais,725,Montadores de maquinas e aparelhos mecanicos                                                                                      ,72,Trabalhadores da transformacao de metais e de compositos                                                                          ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
725220,Montador de maquinas texteis,7252,Montadores de maquinas industriais,725,Montadores de maquinas e aparelhos mecanicos                                                                                      ,72,Trabalhadores da transformacao de metais e de compositos                                                                          ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
725225,Montador de maquinas-ferramentas (usinagem de metais),7252,Montadores de maquinas industriais,725,Montadores de maquinas e aparelhos mecanicos                                                                                      ,72,Trabalhadores da transformacao de metais e de compositos                                                                          ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
725215,Montador de maquinas operatrizes para madeira,7252,Montadores de maquinas industriais,725,Montadores de maquinas e aparelhos mecanicos                                                                                      ,72,Trabalhadores da transformacao de metais e de compositos                                                                          ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
725210,Montador de maquinas graficas,7252,Montadores de maquinas industriais,725,Montadores de maquinas e aparelhos mecanicos                                                                                      ,72,Trabalhadores da transformacao de metais e de compositos                                                                          ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
725320,Montador de maquinas de terraplenagem,7253,Montadores de maquinas pesadas e equipamentos agricolas,725,Montadores de maquinas e aparelhos mecanicos                                                                                      ,72,Trabalhadores da transformacao de metais e de compositos                                                                          ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
725315,Montador de maquinas de minas e pedreiras,7253,Montadores de maquinas pesadas e equipamentos agricolas,725,Montadores de maquinas e aparelhos mecanicos                                                                                      ,72,Trabalhadores da transformacao de metais e de compositos                                                                          ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
725310,Montador de maquinas agricolas,7253,Montadores de maquinas pesadas e equipamentos agricolas,725,Montadores de maquinas e aparelhos mecanicos                                                                                      ,72,Trabalhadores da transformacao de metais e de compositos                                                                          ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
725305,Montador de equipamento de levantamento,7253,Montadores de maquinas pesadas e equipamentos agricolas,725,Montadores de maquinas e aparelhos mecanicos                                                                                      ,72,Trabalhadores da transformacao de metais e de compositos                                                                          ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
725405,Mecanico montador de motores de aeronaves,7254,Mecanicos montadores de motores e turboalimentadores,725,Montadores de maquinas e aparelhos mecanicos                                                                                      ,72,Trabalhadores da transformacao de metais e de compositos                                                                          ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
725410,Mecanico montador de motores de embarcacoes,7254,Mecanicos montadores de motores e turboalimentadores,725,Montadores de maquinas e aparelhos mecanicos                                                                                      ,72,Trabalhadores da transformacao de metais e de compositos                                                                          ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
725415,Mecanico montador de motores de explosao e diesel,7254,Mecanicos montadores de motores e turboalimentadores,725,Montadores de maquinas e aparelhos mecanicos                                                                                      ,72,Trabalhadores da transformacao de metais e de compositos                                                                          ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
725420,Mecanico montador de turboalimentadores,7254,Mecanicos montadores de motores e turboalimentadores,725,Montadores de maquinas e aparelhos mecanicos                                                                                      ,72,Trabalhadores da transformacao de metais e de compositos                                                                          ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
725505,Montador de veiculos (linha de montagem),7255,Montadores de veiculos automotores (linha de montagem),725,Montadores de maquinas e aparelhos mecanicos                                                                                      ,72,Trabalhadores da transformacao de metais e de compositos                                                                          ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
725510,Operador de time de montagem,7255,Montadores de veiculos automotores (linha de montagem),725,Montadores de maquinas e aparelhos mecanicos                                                                                      ,72,Trabalhadores da transformacao de metais e de compositos                                                                          ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
725605,Montador de estruturas de aeronaves,7256,Montadores de sistemas e estruturas de aeronaves,725,Montadores de maquinas e aparelhos mecanicos                                                                                      ,72,Trabalhadores da transformacao de metais e de compositos                                                                          ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
725610,Montador de sistemas de combustivel de aeronaves,7256,Montadores de sistemas e estruturas de aeronaves,725,Montadores de maquinas e aparelhos mecanicos                                                                                      ,72,Trabalhadores da transformacao de metais e de compositos                                                                          ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
725705,Mecanico de refrigeracao,7257,Instaladores de equipamentos de refrigeracao e ventilacao,725,Montadores de maquinas e aparelhos mecanicos                                                                                      ,72,Trabalhadores da transformacao de metais e de compositos                                                                          ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
730105,Supervisor de montagem e instalacao eletroeletronica,7301,Supervisores de montagens e instalacoes eletroeletronicas,730,Supervisores de montagens e instalacoes eletroeletronicas                                                                         ,73,Trabalhadores da fabricacao e instalacao eletroeletronica                                                                         ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
731105,Montador de equipamentos eletronicos (aparelhos medicos),7311,Montadores de equipamentos eletroeletronicos,731,Montadores e instaladores de equipamentos eletroeletronicos em geral                                                              ,73,Trabalhadores da fabricacao e instalacao eletroeletronica                                                                         ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
731180,Operador de linha de montagem (aparelhos eletronicos),7311,Montadores de equipamentos eletroeletronicos,731,Montadores e instaladores de equipamentos eletroeletronicos em geral                                                              ,73,Trabalhadores da fabricacao e instalacao eletroeletronica                                                                         ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
731175,Operador de linha de montagem (aparelhos eletricos),7311,Montadores de equipamentos eletroeletronicos,731,Montadores e instaladores de equipamentos eletroeletronicos em geral                                                              ,73,Trabalhadores da fabricacao e instalacao eletroeletronica                                                                         ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
731170,"Bobinador eletricista, a maquina",7311,Montadores de equipamentos eletroeletronicos,731,Montadores e instaladores de equipamentos eletroeletronicos em geral                                                              ,73,Trabalhadores da fabricacao e instalacao eletroeletronica                                                                         ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
731165,"Bobinador eletricista, a mao",7311,Montadores de equipamentos eletroeletronicos,731,Montadores e instaladores de equipamentos eletroeletronicos em geral                                                              ,73,Trabalhadores da fabricacao e instalacao eletroeletronica                                                                         ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
731160,Montador de equipamentos eletricos (transformadores),7311,Montadores de equipamentos eletroeletronicos,731,Montadores e instaladores de equipamentos eletroeletronicos em geral                                                              ,73,Trabalhadores da fabricacao e instalacao eletroeletronica                                                                         ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
731155,Montador de equipamentos eletricos (elevadores e equipamentos similares),7311,Montadores de equipamentos eletroeletronicos,731,Montadores e instaladores de equipamentos eletroeletronicos em geral                                                              ,73,Trabalhadores da fabricacao e instalacao eletroeletronica                                                                         ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
731150,Montador de equipamentos eletronicos,7311,Montadores de equipamentos eletroeletronicos,731,Montadores e instaladores de equipamentos eletroeletronicos em geral                                                              ,73,Trabalhadores da fabricacao e instalacao eletroeletronica                                                                         ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
731110,Montador de equipamentos eletronicos (computadores e equipamentos auxiliares),7311,Montadores de equipamentos eletroeletronicos,731,Montadores e instaladores de equipamentos eletroeletronicos em geral                                                              ,73,Trabalhadores da fabricacao e instalacao eletroeletronica                                                                         ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
731115,Montador de equipamentos eletricos (instrumentos de medicao),7311,Montadores de equipamentos eletroeletronicos,731,Montadores e instaladores de equipamentos eletroeletronicos em geral                                                              ,73,Trabalhadores da fabricacao e instalacao eletroeletronica                                                                         ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
731120,Montador de equipamentos eletricos (aparelhos eletrodomesticos),7311,Montadores de equipamentos eletroeletronicos,731,Montadores e instaladores de equipamentos eletroeletronicos em geral                                                              ,73,Trabalhadores da fabricacao e instalacao eletroeletronica                                                                         ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
731125,Montador de equipamentos eletricos (centrais eletricas),7311,Montadores de equipamentos eletroeletronicos,731,Montadores e instaladores de equipamentos eletroeletronicos em geral                                                              ,73,Trabalhadores da fabricacao e instalacao eletroeletronica                                                                         ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
731130,Montador de equipamentos eletricos (motores e dinamos),7311,Montadores de equipamentos eletroeletronicos,731,Montadores e instaladores de equipamentos eletroeletronicos em geral                                                              ,73,Trabalhadores da fabricacao e instalacao eletroeletronica                                                                         ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
731135,Montador de equipamentos eletricos,7311,Montadores de equipamentos eletroeletronicos,731,Montadores e instaladores de equipamentos eletroeletronicos em geral                                                              ,73,Trabalhadores da fabricacao e instalacao eletroeletronica                                                                         ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
731140,Montador de equipamentos eletronicos (instalacoes de sinalizacao),7311,Montadores de equipamentos eletroeletronicos,731,Montadores e instaladores de equipamentos eletroeletronicos em geral                                                              ,73,Trabalhadores da fabricacao e instalacao eletroeletronica                                                                         ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
731145,Montador de equipamentos eletronicos (maquinas industriais),7311,Montadores de equipamentos eletroeletronicos,731,Montadores e instaladores de equipamentos eletroeletronicos em geral                                                              ,73,Trabalhadores da fabricacao e instalacao eletroeletronica                                                                         ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
731205,"Montador de equipamentos eletronicos (estacao de radio, tv e equipamentos de radar)",7312,Montadores de aparelhos de telecomunicacoes,731,Montadores e instaladores de equipamentos eletroeletronicos em geral                                                              ,73,Trabalhadores da fabricacao e instalacao eletroeletronica                                                                         ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
731325,Instalador-reparador de redes e cabos telefonicos,7313,Instaladores-reparadores de  linhas e equipamentos de telecomunicacoes,731,Montadores e instaladores de equipamentos eletroeletronicos em geral                                                              ,73,Trabalhadores da fabricacao e instalacao eletroeletronica                                                                         ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
731330,Reparador de aparelhos de telecomunicacoes em laboratorio,7313,Instaladores-reparadores de  linhas e equipamentos de telecomunicacoes,731,Montadores e instaladores de equipamentos eletroeletronicos em geral                                                              ,73,Trabalhadores da fabricacao e instalacao eletroeletronica                                                                         ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
731320,Instalador-reparador de linhas e aparelhos de telecomunicacoes,7313,Instaladores-reparadores de  linhas e equipamentos de telecomunicacoes,731,Montadores e instaladores de equipamentos eletroeletronicos em geral                                                              ,73,Trabalhadores da fabricacao e instalacao eletroeletronica                                                                         ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
731315,Instalador-reparador de equipamentos de transmissao em telefonia,7313,Instaladores-reparadores de  linhas e equipamentos de telecomunicacoes,731,Montadores e instaladores de equipamentos eletroeletronicos em geral                                                              ,73,Trabalhadores da fabricacao e instalacao eletroeletronica                                                                         ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
731310,Instalador-reparador de equipamentos de energia em telefonia,7313,Instaladores-reparadores de  linhas e equipamentos de telecomunicacoes,731,Montadores e instaladores de equipamentos eletroeletronicos em geral                                                              ,73,Trabalhadores da fabricacao e instalacao eletroeletronica                                                                         ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
731305,Instalador-reparador de equipamentos de comutacao em telefonia,7313,Instaladores-reparadores de  linhas e equipamentos de telecomunicacoes,731,Montadores e instaladores de equipamentos eletroeletronicos em geral                                                              ,73,Trabalhadores da fabricacao e instalacao eletroeletronica                                                                         ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
732110,Emendador de cabos eletricos e telefonicos (aereos e subterraneos),7321,"Instaladores e reparadores de linhas e cabos eletricos, telefonicos e de comunicacao de dados",732,Instaladores e reparadores de linhas e cabos eletricos e de comunicacoes                                                          ,73,Trabalhadores da fabricacao e instalacao eletroeletronica                                                                         ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
732105,"Eletricista de manutencao de linhas eletricas, telefonicas e de comunicacao de dados",7321,"Instaladores e reparadores de linhas e cabos eletricos, telefonicos e de comunicacao de dados",732,Instaladores e reparadores de linhas e cabos eletricos e de comunicacoes                                                          ,73,Trabalhadores da fabricacao e instalacao eletroeletronica                                                                         ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
732115,"Examinador de cabos, linhas eletricas e telefonicas",7321,"Instaladores e reparadores de linhas e cabos eletricos, telefonicos e de comunicacao de dados",732,Instaladores e reparadores de linhas e cabos eletricos e de comunicacoes                                                          ,73,Trabalhadores da fabricacao e instalacao eletroeletronica                                                                         ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
732120,Instalador de linhas eletricas de alta e baixa - tensao (rede aerea e subterranea),7321,"Instaladores e reparadores de linhas e cabos eletricos, telefonicos e de comunicacao de dados",732,Instaladores e reparadores de linhas e cabos eletricos e de comunicacoes                                                          ,73,Trabalhadores da fabricacao e instalacao eletroeletronica                                                                         ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
732125,Instalador eletricista (tracao de veiculos),7321,"Instaladores e reparadores de linhas e cabos eletricos, telefonicos e de comunicacao de dados",732,Instaladores e reparadores de linhas e cabos eletricos e de comunicacoes                                                          ,73,Trabalhadores da fabricacao e instalacao eletroeletronica                                                                         ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
732130,Instalador-reparador de redes telefonicas e de comunicacao de dados,7321,"Instaladores e reparadores de linhas e cabos eletricos, telefonicos e de comunicacao de dados",732,Instaladores e reparadores de linhas e cabos eletricos e de comunicacoes                                                          ,73,Trabalhadores da fabricacao e instalacao eletroeletronica                                                                         ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
732135,Ligador de linhas telefonicas,7321,"Instaladores e reparadores de linhas e cabos eletricos, telefonicos e de comunicacao de dados",732,Instaladores e reparadores de linhas e cabos eletricos e de comunicacoes                                                          ,73,Trabalhadores da fabricacao e instalacao eletroeletronica                                                                         ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
732140,Instalador de sistemas fotovoltaicos,7321,"Instaladores e reparadores de linhas e cabos eletricos, telefonicos e de comunicacao de dados",732,Instaladores e reparadores de linhas e cabos eletricos e de comunicacoes                                                          ,73,Trabalhadores da fabricacao e instalacao eletroeletronica                                                                         ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
740110,Supervisor de fabricacao de instrumentos musicais,7401,Supervisores da mecanica de precisao e instrumentos musicais,740,Supervisores da mecanica de precisao e instrumentos musicais                                                                      ,74,Montadores de aparelhos e instrumentos de precisao e musicais                                                                     ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
740105,Supervisor da mecanica de precisao,7401,Supervisores da mecanica de precisao e instrumentos musicais,740,Supervisores da mecanica de precisao e instrumentos musicais                                                                      ,74,Montadores de aparelhos e instrumentos de precisao e musicais                                                                     ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
741125,Relojoeiro (reparacao),7411,Mecanicos de instrumentos de precisao,741,Montadores e ajustadores de instrumentos de precisao                                                                              ,74,Montadores de aparelhos e instrumentos de precisao e musicais                                                                     ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
741120,Relojoeiro (fabricacao),7411,Mecanicos de instrumentos de precisao,741,Montadores e ajustadores de instrumentos de precisao                                                                              ,74,Montadores de aparelhos e instrumentos de precisao e musicais                                                                     ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
741115,Montador de instrumentos de precisao,7411,Mecanicos de instrumentos de precisao,741,Montadores e ajustadores de instrumentos de precisao                                                                              ,74,Montadores de aparelhos e instrumentos de precisao e musicais                                                                     ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
741110,Montador de instrumentos de optica,7411,Mecanicos de instrumentos de precisao,741,Montadores e ajustadores de instrumentos de precisao                                                                              ,74,Montadores de aparelhos e instrumentos de precisao e musicais                                                                     ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
741105,Ajustador de instrumentos de precisao,7411,Mecanicos de instrumentos de precisao,741,Montadores e ajustadores de instrumentos de precisao                                                                              ,74,Montadores de aparelhos e instrumentos de precisao e musicais                                                                     ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
742135,Confeccionador de orgao,7421,Confeccionadores de instrumentos musicais,742,Montadores e ajustadores de instrumentos musicais                                                                                 ,74,Montadores de aparelhos e instrumentos de precisao e musicais                                                                     ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
742130,Confeccionador de instrumentos de sopro (metal),7421,Confeccionadores de instrumentos musicais,742,Montadores e ajustadores de instrumentos musicais                                                                                 ,74,Montadores de aparelhos e instrumentos de precisao e musicais                                                                     ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
742125,Confeccionador de instrumentos de sopro (madeira),7421,Confeccionadores de instrumentos musicais,742,Montadores e ajustadores de instrumentos musicais                                                                                 ,74,Montadores de aparelhos e instrumentos de precisao e musicais                                                                     ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
742120,"Confeccionador de instrumentos de percussao (pele, couro ou plastico)",7421,Confeccionadores de instrumentos musicais,742,Montadores e ajustadores de instrumentos musicais                                                                                 ,74,Montadores de aparelhos e instrumentos de precisao e musicais                                                                     ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
742115,Confeccionador de instrumentos de corda,7421,Confeccionadores de instrumentos musicais,742,Montadores e ajustadores de instrumentos musicais                                                                                 ,74,Montadores de aparelhos e instrumentos de precisao e musicais                                                                     ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
742110,Confeccionador de acordeao,7421,Confeccionadores de instrumentos musicais,742,Montadores e ajustadores de instrumentos musicais                                                                                 ,74,Montadores de aparelhos e instrumentos de precisao e musicais                                                                     ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
742140,Confeccionador de piano,7421,Confeccionadores de instrumentos musicais,742,Montadores e ajustadores de instrumentos musicais                                                                                 ,74,Montadores de aparelhos e instrumentos de precisao e musicais                                                                     ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
742105,Afinador de instrumentos musicais,7421,Confeccionadores de instrumentos musicais,742,Montadores e ajustadores de instrumentos musicais                                                                                 ,74,Montadores de aparelhos e instrumentos de precisao e musicais                                                                     ,7,Trabalhadores da producao de bens e servicos industriais                                                                          ,0,All occupations
