area_fips,industry_code,annual_avg_estabs,annual_avg_emplvl,total_annual_wages
C3650,5312,40.0,147.2,3589489.8
C3650,5313,31.8,149.0,3624260.6
C3650,5321,3.0,7.8,194132.4
C3650,5322,19.8,192.0,3042546.4
C3650,5323,6.2,42.4,777441.8
C3650,5324,2.8,23.8,1147543.8
C3650,5331,0.333333333333,0.0,0.0
C3650,5411,106.0,425.4,15873023.0
C3650,5412,63.4,311.6,11320815.6
C3650,5413,62.6,495.0,23417702.0
C3650,5414,13.0,34.8,849088.6
C3650,5415,67.4,350.4,22996666.0
C3650,5416,52.6,226.4,13892454.4
C3650,5417,22.6,249.6,9751340.6
C3650,5418,24.6,98.4,3594197.8
C3650,5419,45.6,331.8,7162460.8
C3650,5511,10.6,446.6,23107951.2
C3650,5611,12.8,70.8,3085666.0
C3650,5612,1.0,0.0,0.0
C3650,5613,27.6,855.6,13355811.4
C3650,5614,34.6,1041.2,22571420.0
C3650,5615,16.0,55.6,1277135.2
C3650,5616,13.8,167.0,4892629.4
C3650,5617,173.2,791.4,13268331.8
C3650,5619,19.2,123.8,3548208.0
C3650,5621,1.6,0.0,0.0
C3650,5622,0.5,0.0,0.0
C3650,5629,10.4,56.4,1973593.6
C3650,6111,7.2,173.4,3728638.0
C3650,6113,0.6,0.0,0.0
C3650,6114,11.4,179.6,10944380.2
C3650,6115,6.6,59.6,1366442.8
C3650,6116,32.4,264.8,4113814.6
C3650,6117,3.2,12.8,199131.0
C3650,6211,127.2,1385.2,56273520.4
C3650,6212,104.6,834.0,28240310.4
C3650,6213,109.6,579.6,16423477.4
C3650,6214,14.2,663.0,26796083.0
C3650,6215,5.6,28.0,997982.6
C3650,6216,1.2,0.0,0.0
C3650,6219,3.0,13.6,257809.2
C3650,6221,1.2,0.0,0.0
C3650,6231,7.0,602.8,16571437.4
C3650,6232,1.8,0.0,0.0
C3650,6233,33.0,723.4,14866583.4
C3650,6239,4.0,70.4,1315235.6
C3650,6241,50.0,730.0,14294863.4
C3650,6242,8.0,189.2,3885849.2
C3650,6243,13.6,156.6,4170802.4
C3650,6244,70.0,490.0,6530170.4
C3650,7111,10.2,92.4,1421088.8
C3650,7112,0.8,0.0,0.0
C3650,7113,1.6,0.0,0.0
C3650,7114,1.0,0.0,0.0
C3650,7115,3.2,2.6,34786.2
C3650,7121,4.4,49.4,930891.4
C3650,7131,0.75,0.0,0.0
C3650,7132,0.6,0.0,0.0
C3650,7139,43.6,532.0,7243698.0
C3650,7211,23.0,372.2,6125675.0
C3650,7212,3.4,0.0,0.0
C3650,7213,0.6,0.0,0.0
C3650,7221,136.2,2736.0,40035837.2
C3650,7222,212.2,2774.6,30642273.2
C3650,7223,9.4,146.0,1670726.2
C3650,7224,30.0,238.2,2459788.8
C3650,8111,125.8,668.2,19746273.8
C3650,8112,12.0,109.6,4786328.4
C3650,8113,10.6,84.0,3478442.4
C3650,8114,17.2,51.4,1257821.4
C3650,8121,75.4,344.0,5044122.2
C3650,8122,7.4,66.4,1862710.8
C3650,8123,17.0,92.6,1318622.4
C3650,8129,17.6,68.2,1281262.0
C3650,8131,2.2,1.2,30387.4
C3650,8132,2.6,5.6,179237.2
C3650,8133,22.0,139.6,4868814.0
C3650,8134,25.0,497.8,5733999.0
C3650,8139,94.4,773.4,30684807.2
C3650,8141,1175.6,1075.6,10326665.2
C3654,1111,30.2,90.0,2727315.6
C3654,1112,1.4,0.0,0.0
C3654,1113,0.8,0.0,0.0
C3654,1114,13.4,285.2,6292322.6
C3654,1119,14.0,40.6,1209771.6
C3654,1121,16.6,153.2,4195900.0
C3654,1122,5.0,21.6,643992.8
C3654,1123,0.0,0.0,0.0
C3654,1125,0.0,0.0,0.0
C3654,1129,6.4,14.2,391330.4
C3654,1132,0.0,0.0,0.0
C3654,1133,0.8,0.0,0.0
C3654,1151,22.0,143.2,5742010.0
C3654,1152,5.4,7.8,136441.2
C3654,1153,1.0,0.0,0.0
C3654,2111,1.0,0.0,0.0
C3654,2123,13.8,724.4,33161461.6
C3654,2131,1.6,0.0,0.0
C3654,2211,4.0,0.0,0.0
C3654,2212,8.0,725.4,67853967.2
C3654,2213,6.2,0.0,0.0
C3654,2361,564.8,2396.4,86323566.8
C3654,2362,151.4,1656.0,71214224.2
C3654,2371,81.8,1159.6,59646386.4
C3654,2372,19.6,104.0,3261057.4
C3654,2373,36.8,1130.2,58690976.8
C3654,2379,30.8,239.2,9540959.4
C3654,2381,512.8,2347.2,73149848.4
C3654,2382,585.4,7448.6,328188903.8
C3654,2383,360.0,1688.0,55989165.6
C3654,2389,153.0,0.0,0.0
C3654,3111,13.4,301.0,13150837.0
C3654,3112,4.6,993.2,67672705.8
C3654,3113,2.8,0.0,0.0
C3654,3114,3.4,0.0,0.0
C3654,3115,1.8,0.0,0.0
C3654,3116,26.8,5462.6,165866691.4
C3654,3117,0.6,0.0,0.0
C3654,3118,23.6,1276.6,52602092.6
C3654,3119,11.2,232.0,6915168.8
C3654,3121,4.8,154.2,5750882.4
C3654,3122,0.0,0.0,0.0
C3654,3132,0.666666666667,0.0,0.0
C3654,3133,5.0,17.0,462704.4
C3654,3141,8.4,38.2,981873.0
C3654,3149,10.4,52.4,1021107.4
C3654,3152,13.6,202.2,5418964.8
C3654,3161,1.2,0.0,0.0
C3654,3162,0.6,0.0,0.0
C3654,3169,0.6,0.0,0.0
C3654,3211,0.8,0.0,0.0
C3654,3212,0.0,0.0,0.0
C3654,3219,8.2,73.4,2212104.2
C3654,3222,13.8,1076.6,43254376.0
C3654,3231,140.4,3321.2,122663560.6
C3654,3241,0.6,0.0,0.0
C3654,3251,3.8,274.0,16334186.2
C3654,3252,1.66666666667,0.0,0.0
C3654,3253,2.8,41.6,2390715.8
C3654,3254,15.0,192.8,8527879.6
C3654,3255,1.6,0.0,0.0
C3654,3256,2.2,0.0,0.0
C3654,3259,9.0,33.4,1547637.2
C3654,3261,14.6,0.0,0.0
C3654,3262,1.2,0.0,0.0
C3654,3271,2.6,7.4,161521.6
C3654,3272,2.4,25.0,826871.0
C3654,3273,29.8,781.2,29972637.4
C3654,3274,0.8,0.0,0.0
C3654,3279,3.8,4.8,150983.2
C3654,3311,1.0,0.0,0.0
C3654,3312,0.8,0.0,0.0
C3654,3314,0.0,0.0,0.0
C3654,3315,6.6,630.0,27304588.0
C3654,3321,4.2,100.4,3683804.2
C3654,3322,2.2,5.0,134156.6
C3654,3323,23.4,881.4,34397213.2
C3654,3324,5.0,103.2,4926239.8
C3654,3326,2.4,7.6,270427.2
C3654,3327,39.4,434.4,12588232.4
C3654,3328,6.8,17.0,764517.4
C3654,3329,11.6,589.0,18600040.8
C3654,3331,10.0,1660.8,95791527.2
C3654,3332,8.2,98.0,4481355.2
C3654,3333,3.0,115.0,3771586.0
C3654,3334,0.5,0.0,0.0
C3654,3335,12.2,168.0,7017676.6
C3654,3336,0.6,0.0,0.0
C3654,3339,18.8,540.2,22257343.4
C3654,3341,1.2,0.0,0.0
C3654,3342,3.6,255.0,17446179.8
C3654,3343,1.6,27.4,887494.6
C3654,3344,2.0,0.0,0.0
C3654,3345,10.8,134.4,5616673.4
C3654,3346,6.6,62.8,1918620.6
C3654,3351,0.6,0.0,0.0
C3654,3353,2.0,0.0,0.0
C3654,3359,0.4,0.0,0.0
C3654,3361,0.0,0.0,0.0
C3654,3362,7.4,420.4,13719169.6
C3654,3363,0.6,0.0,0.0
C3654,3364,2.33333333333,0.0,0.0
C3654,3365,2.4,0.0,0.0
C3654,3369,1.4,0.0,0.0
C3654,3371,26.4,0.0,0.0
C3654,3372,12.2,266.6,9681684.0
C3654,3379,1.2,0.0,0.0
C3654,3391,37.4,803.2,32412491.6
C3654,3399,29.0,360.4,10453086.6
C3654,4231,68.2,1343.6,49778587.4
C3654,4232,16.4,80.0,3308052.8
C3654,4233,52.6,476.2,20639774.8
C3654,4234,166.6,3006.0,168381149.2
C3654,4235,10.2,67.2,3063904.6
C3654,4236,67.2,624.8,31624546.2
C3654,4237,91.6,1122.6,52549810.6
C3654,4238,165.4,1749.6,73617080.8
C3654,4239,63.0,604.6,23924511.4
C3654,4241,33.2,384.4,18729058.8
C3654,4242,41.2,679.0,39105856.0
C3654,4243,12.2,149.2,3286762.6
C3654,4244,84.4,1555.4,59209225.2
C3654,4245,51.6,545.8,23491096.8
C3654,4246,45.8,258.2,13075035.2
C3654,4247,26.8,414.0,16336220.8
C3654,4248,8.0,114.8,5036997.2
C3654,4249,137.6,469.0,17717924.6
C3654,4251,598.0,1970.2,113503203.2
C3654,4411,159.6,4403.8,181909055.4
C3654,4412,41.8,305.2,9418711.4
C3654,4413,183.2,1709.2,48773339.0
C3654,4421,32.8,1732.4,46776750.0
C3654,4422,55.6,544.8,11930841.0
C3654,4431,118.8,970.8,38729015.4
C3654,4441,147.4,3292.6,92166779.2
C3654,4442,25.8,0.0,0.0
C3654,4451,118.0,3088.2,50569575.0
C3654,4452,71.6,704.8,13709678.8
C3654,4453,30.6,104.6,2512604.8
C3654,4461,129.6,562.8,14795289.2
C3654,4471,317.6,3131.4,51406864.2
C3654,4481,195.4,2223.2,27125614.2
C3654,4482,64.0,385.6,5246752.4
C3654,4483,64.4,724.6,16074131.2
C3654,4511,132.6,1862.2,27929281.4
C3654,4512,31.6,423.8,5150999.0
C3654,4521,35.2,1410.8,21486104.4
C3654,4529,58.6,466.6,7592170.8
C3654,4531,53.0,327.6,4382458.8
C3654,4532,127.0,2777.4,54811127.2
C3654,4533,54.6,553.2,8084302.4
C3654,4539,117.8,936.4,20776765.2
C3654,4541,34.4,2334.4,69397680.2
C3654,4542,10.6,0.0,0.0
C3654,4543,17.8,30.6,845156.0
C3654,4811,11.8,388.8,12811565.2
C3654,4812,9.8,76.0,3534718.2
C3654,4821,0.0,0.0,0.0
C3654,4841,281.6,10601.8,347251407.2
C3654,4842,100.8,0.0,0.0
C3654,4851,1.4,7.4,128908.8
C3654,4852,0.6,0.0,0.0
C3654,4853,8.2,77.6,1402440.2
C3654,4854,9.2,560.2,8802423.4
C3654,4855,3.4,84.8,1530912.0
C3654,4859,1.8,0.0,0.0
C3654,4862,1.6,0.0,0.0
C3654,4869,2.2,0.0,0.0
C3654,4871,1.2,0.0,0.0
C3654,4872,1.2,0.0,0.0
C3654,4879,0.5,0.0,0.0
C3654,4881,21.0,231.0,7022935.0
C3654,4882,16.6,384.2,13509170.2
C3654,4883,0.6,0.0,0.0
C3654,4884,32.6,236.8,4988603.2
C3654,4885,22.6,146.8,7382060.2
C3654,4889,7.4,0.0,0.0
C3654,4911,0.333333333333,0.0,0.0
C3654,4921,32.8,1048.4,33838707.2
C3654,4922,28.0,128.2,2777942.6
C3654,4931,47.4,2146.2,62230351.2
C3654,5111,44.6,0.0,0.0
C3654,5112,9.4,0.0,0.0
C3654,5121,33.2,549.6,5745594.6
C3654,5122,5.6,24.0,729168.2
C3654,5151,12.4,0.0,0.0
C3654,5152,2.2,0.0,0.0
C3654,5161,6.4,0.0,0.0
C3654,5171,52.0,1071.8,60506654.2
C3654,5172,25.0,268.6,16963170.0
C3654,5173,21.6,118.0,6005372.6
C3654,5174,1.75,0.0,0.0
C3654,5175,4.0,13.6,620216.2
C3654,5179,0.8,0.0,0.0
C3654,5181,20.4,496.4,24820764.8
C3654,5182,70.8,6434.0,395635540.2
C3654,5191,2.8,9.6,466830.2
C3654,5211,1.0,0.0,0.0
C3654,5221,318.8,4866.6,186852240.6
C3654,5222,130.6,1400.2,63197043.8
C3654,5223,133.2,2538.4,120249948.6
C3654,5231,157.0,2480.6,202324317.4
C3654,5232,0.8,0.0,0.0
C3654,5239,66.8,0.0,0.0
C3654,5241,116.0,6787.4,367948544.6
C3654,5242,362.0,2372.6,113330827.2
C3654,5251,4.4,32.8,1622443.0
C3654,5259,15.0,25.0,1173047.2
C3654,5311,180.0,1244.4,33912062.2
C3654,5312,225.0,726.2,28018971.2
C3654,5313,199.8,1054.8,33515795.0
C3654,5321,54.8,377.2,10277290.2
C3654,5322,63.6,717.4,10942013.0
C3654,5323,11.2,30.0,895418.8
C3654,5324,30.8,216.8,8736395.0
C3654,5331,9.0,0.0,0.0
C3654,5411,424.6,3129.4,171628581.4
C3654,5412,190.0,0.0,0.0
C3654,5413,290.8,1406.2,76331967.2
C3654,5414,65.0,225.0,7903486.0
C3654,5415,276.6,3633.0,244577250.6
C3654,5416,267.2,1526.0,64358878.6
C3654,5417,45.4,667.8,37378817.4
C3654,5418,143.6,995.8,38252979.6
C3654,5419,187.2,708.4,15284674.0
C3654,5511,179.6,3714.6,225186092.6
C3654,5611,83.2,932.0,57582526.6
C3654,5612,3.6,14.6,219817.8
C3654,5613,157.4,7374.8,155273767.2
C3654,5614,165.0,8185.8,280629218.6
C3654,5615,63.4,2599.8,71065074.8
C3654,5616,79.4,1003.8,21961197.0
C3654,5617,707.8,5679.8,106078366.4
C3654,5619,34.6,123.8,2477211.8
C3654,5621,40.4,593.8,18293365.2
C3654,5622,6.2,54.0,2336330.4
C3654,5629,24.0,171.4,6470247.2
C3654,6111,12.4,374.2,7912692.2
C3654,6112,3.8,0.0,0.0
C3654,6113,10.6,3866.8,177991543.6
C3654,6114,15.4,19.8,905849.6
C3654,6115,21.0,126.0,3481404.4
C3654,6116,96.2,558.2,8670378.4
C3654,6117,17.8,206.0,6060041.8
C3654,6211,432.6,3555.2,238559640.8
C3654,6212,322.2,1578.2,63605581.2
C3654,6213,180.2,1210.4,46608264.0
C3654,6214,43.4,769.6,32508029.0
C3654,6215,26.8,550.2,31466532.2
C3654,6216,26.2,928.2,26641529.8
C3654,6219,14.4,436.8,13274899.8
C3654,6221,39.8,10730.6,411738274.6
C3654,6222,0.666666666667,0.0,0.0
C3654,6223,1.2,0.0,0.0
C3654,6231,45.0,4059.4,92023152.2
C3654,6232,30.6,0.0,0.0
C3654,6233,48.6,2854.2,59727571.8
C3654,6239,5.2,0.0,0.0
C3654,6241,143.4,2146.6,45841315.2
C3654,6242,12.2,0.0,0.0
C3654,6243,26.2,124.0,2477495.8
C3654,6244,285.0,2984.8,38220078.6
C3654,7111,21.0,443.2,8992459.8
C3654,7112,22.6,876.6,19380897.2
C3654,7113,9.6,196.6,3583334.0
C3654,7114,3.0,3.0,64123.0
C3654,7115,29.0,83.0,2443866.0
C3654,7121,14.0,661.0,12312778.4
C3654,7131,4.8,52.2,553566.2
C3654,7132,8.8,471.0,11097945.4
C3654,7139,191.6,3471.6,43019866.0
C3654,7211,107.2,5646.8,123670563.0
C3654,7212,3.6,0.0,0.0
C3654,7213,0.6,0.0,0.0
C3654,7221,478.6,13019.6,156165232.8
C3654,7222,620.0,9702.8,102095178.6
C3654,7223,60.6,754.8,13117783.6
C3654,7224,256.2,893.0,9535772.6
C3654,8111,526.8,1962.2,53063024.2
C3654,8112,48.4,239.4,9911685.2
C3654,8113,59.8,310.2,10283079.0
C3654,8114,53.4,94.0,2286706.0
C3654,8121,219.2,481.6,8544769.2
C3654,8122,27.2,76.6,2208394.4
C3654,8123,64.4,877.4,18972747.2
C3654,8129,56.4,504.6,9477041.4
C3654,8131,5.2,32.0,1250175.6
C3654,8132,29.0,248.0,7100230.4
C3654,8133,16.0,174.8,4939128.0
C3654,8134,90.4,1343.0,16774143.4
C3654,8139,126.8,694.8,17354166.4
C3654,8141,172.0,162.0,2655623.8
C3674,1111,0.0,0.0,0.0
C3674,1112,7.6,45.2,1137540.6
C3674,1113,28.6,106.4,2919434.0
C3674,1114,251.2,4401.4,102026885.0
C3674,1119,7.6,35.6,492467.2
C3674,1121,17.6,77.2,2090718.0
C3674,1123,0.5,0.0,0.0
C3674,1125,3.4,7.0,192641.0
C3674,1129,11.6,32.2,573908.8
C3674,1131,1.0,0.0,0.0
C3674,1132,1.8,15.6,405185.2
C3674,1133,5.6,19.6,458546.2
C3674,1141,2.2,1.2,13859.4
C3674,1142,2.8,3.2,82587.8
C3674,1151,49.2,340.8,5926434.0
C3674,1152,9.4,0.0,0.0
C3674,1153,1.2,0.0,0.0
C3674,2111,1.0,0.0,0.0
C3674,2123,7.6,194.8,6927961.2
C3674,2131,3.8,0.0,0.0
C3674,2211,7.4,499.2,33813358.0
C3674,2212,2.4,0.0,0.0
C3674,2213,22.2,0.0,0.0
C3674,2361,1364.6,9781.6,548597613.8
C3674,2362,289.0,5030.2,243804153.6
C3674,2371,144.2,3115.8,125732088.4
C3674,2372,111.2,0.0,0.0
C3674,2373,51.2,557.2,19439413.0
C3674,2379,45.4,431.0,15619625.6
C3674,2381,1032.0,10660.6,337054220.4
C3674,2382,1213.2,18376.0,669215807.6
C3674,2383,1568.8,8115.2,257404700.4
C3674,2389,667.6,6201.0,216382013.8
C3674,3111,3.8,44.6,1500999.6
C3674,3113,7.8,50.2,1038489.2
C3674,3114,6.8,475.6,20103065.0
C3674,3115,1.8,0.0,0.0
C3674,3116,2.0,0.0,0.0
C3674,3118,49.2,953.4,28187138.2
C3674,3119,14.6,660.4,26658775.4
C3674,3121,7.8,527.8,19783225.8
C3674,3122,0.0,0.0,0.0
C3674,3131,0.0,0.0,0.0
C3674,3132,5.2,37.4,742562.8
C3674,3133,4.0,9.8,303711.8
C3674,3141,11.4,16.8,351331.0
C3674,3149,32.0,323.8,9674990.4
C3674,3151,0.25,0.0,0.0
C3674,3152,10.2,31.4,668754.2
C3674,3159,0.75,0.0,0.0
C3674,3162,1.33333333333,0.0,0.0
C3674,3169,4.6,3.8,143749.2
C3674,3211,5.4,81.6,2742456.4
C3674,3212,12.0,512.2,15599140.2
C3674,3219,41.6,794.4,24943396.8
C3674,3221,2.0,0.0,0.0
C3674,3222,7.0,0.0,0.0
C3674,3231,245.6,2791.4,101627707.6
C3674,3241,6.2,38.0,1954919.4
C3674,3251,3.8,6.4,257509.0
C3674,3252,4.0,99.4,3273607.6
C3674,3253,8.0,81.0,4460164.6
C3674,3254,4.6,163.4,5311752.4
C3674,3255,10.6,252.6,9749286.2
C3674,3256,5.6,0.0,0.0
C3674,3259,9.0,38.6,1599958.2
C3674,3261,45.4,1558.8,54446835.2
C3674,3262,5.8,40.4,1378883.4
C3674,3271,4.8,0.0,0.0
C3674,3272,11.0,205.0,5448468.4
C3674,3273,75.0,1083.8,38432668.4
C3674,3274,1.8,0.0,0.0
C3674,3279,10.0,104.2,3848810.6
C3674,3311,1.0,0.0,0.0
C3674,3312,0.666666666667,0.0,0.0
C3674,3313,1.6,0.0,0.0
C3674,3314,1.0,0.0,0.0
C3674,3315,4.2,64.4,2049047.4
C3674,3321,6.8,37.8,1008626.8
C3674,3322,8.8,218.2,9784947.8
C3674,3323,39.6,0.0,0.0
C3674,3324,9.2,217.4,10158714.4
C3674,3325,0.6,0.0,0.0
C3674,3326,0.333333333333,0.0,0.0
C3674,3327,62.4,261.8,8692641.8
C3674,3328,29.4,141.6,4145090.4
C3674,3329,19.6,199.8,6811766.4
C3674,3331,10.6,329.8,12390355.4
C3674,3332,5.8,94.4,4342553.2
C3674,3333,17.8,1257.8,96254879.4
C3674,3334,6.0,58.6,1921071.0
C3674,3335,7.4,32.8,1118812.0
C3674,3336,1.2,0.0,0.0
C3674,3339,25.6,1308.0,67968870.4
C3674,3341,6.0,174.8,10487387.8
C3674,3342,21.2,479.0,28221386.0
C3674,3343,6.8,283.2,10015081.0
C3674,3344,38.0,2157.0,121741463.0
C3674,3345,32.6,789.8,42079482.0
C3674,3346,4.8,132.2,3903191.0
C3674,3351,5.2,59.6,2299791.0
C3674,3352,4.2,3.2,171140.8
C3674,3353,11.0,602.0,30169536.8
C3674,3359,8.0,40.2,1451030.2
C3674,3361,0.333333333333,0.0,0.0
C3674,3362,14.2,302.2,10912372.2
C3674,3363,12.6,308.4,11525919.6
C3674,3364,8.2,0.0,0.0
C3674,3366,10.6,1009.4,33446893.6
C3674,3369,2.6,2.2,53633.6
C3674,3371,89.2,717.0,21492728.8
C3674,3372,12.2,44.0,1183830.8
C3674,3379,10.8,162.6,5399505.6
C3674,3391,85.4,659.8,24668782.2
C3674,3399,72.0,538.0,15321445.2
C3674,4231,188.0,3828.6,144253788.8
C3674,4232,55.0,244.6,10304165.8
C3674,4233,154.6,2065.0,96163599.0
C3674,4234,452.8,4955.4,374270612.2
C3674,4235,52.0,175.2,6518177.0
C3674,4236,172.2,1997.0,126328178.6
C3674,4237,156.0,2061.8,102924450.4
C3674,4238,332.0,3041.2,158452483.4
C3674,4239,275.8,1441.4,56541029.0
C3674,4241,80.4,1232.0,51985647.8
C3674,4242,54.0,865.8,58438780.6
C3674,4243,61.2,155.4,7163682.8
C3674,4244,196.2,5743.8,241488653.4
C3674,4245,5.0,31.6,2048246.4
C3674,4246,78.0,127.6,6852270.2
C3674,4247,23.2,64.2,2942034.6
C3674,4248,15.0,508.2,24020312.2
C3674,4249,301.2,2938.2,101493591.8
C3674,4251,820.0,3869.2,195380498.6
C3674,4411,424.8,9599.8,426476665.4
C3674,4412,111.6,1292.0,45905177.4
C3674,4413,372.4,3132.6,92491158.8
C3674,4421,185.6,2112.0,68486200.6
C3674,4422,242.2,2121.2,60715643.8
C3674,4431,482.0,4567.2,183283186.4
C3674,4441,372.8,9161.0,282998580.8
C3674,4442,90.4,731.6,17469398.4
C3674,4451,613.6,19818.6,368725394.0
C3674,4452,177.6,1358.8,28989149.2
C3674,4453,96.4,390.2,7037252.0
C3674,4461,549.0,6417.8,175134278.0
C3674,4471,610.0,4345.6,75924836.2
C3674,4481,585.0,8203.2,136958996.8
C3674,4482,203.4,2291.8,39776441.0
C3674,4483,252.2,1394.0,32758383.6
C3674,4511,281.0,2572.2,49084837.4
C3674,4512,126.6,1325.0,19105893.0
C3674,4521,79.0,10614.8,193695820.4
C3674,4529,189.2,10892.8,211068787.6
C3674,4531,110.8,459.6,7727115.0
C3674,4532,380.6,3472.0,73597223.4
C3674,4533,99.4,381.8,7092047.8
C3674,4539,433.8,2618.8,53999043.6
C3674,4541,85.0,440.4,13959329.2
C3674,4542,42.8,67.8,1715888.8
C3674,4543,77.0,657.6,28756802.2
C3674,4811,15.6,624.4,29215099.4
C3674,4812,17.2,184.8,9305516.0
C3674,4821,6.8,7.6,162091.6
C3674,4831,2.8,0.0,0.0
C3674,4832,0.8,0.0,0.0
C3674,4841,317.8,4268.8,148881932.0
C3674,4842,210.8,1605.6,53592543.2
C3674,4851,6.6,25.2,880115.6
C3674,4852,1.6,0.0,0.0
C3674,4853,39.0,203.4,5742202.6
C3674,4854,1.2,0.0,0.0
C3674,4855,12.8,756.6,19465595.6
C3674,4859,24.0,487.8,14635691.0
C3674,4862,0.0,0.0,0.0
C3674,4869,1.0,0.0,0.0
C3674,4871,7.0,0.0,0.0
C3674,4872,11.2,44.4,871506.2
C3674,4879,0.6,0.0,0.0
C3674,4881,56.2,1682.4,49626926.4
C3674,4882,1.0,0.0,0.0
C3674,4883,4.0,0.0,0.0
C3674,4884,46.8,488.8,10854643.8
C3674,4885,88.8,191.2,6553851.0
C3674,4889,13.2,113.0,2983273.8
C3674,4911,6.8,36.6,536892.8
C3674,4921,44.6,1736.6,55421504.2
C3674,4922,27.8,41.0,1165080.8
C3674,4931,51.0,2188.6,83371151.6
C3674,5111,138.2,2834.6,125226021.8
C3674,5112,39.0,1700.4,132085152.0
C3674,5121,193.2,774.0,17992394.8
C3674,5122,34.4,100.6,2707385.6
C3674,5151,32.6,1361.4,90567834.2
C3674,5152,6.2,117.4,4209484.0
C3674,5161,18.8,40.2,2639531.2
C3674,5171,142.0,5430.6,290767193.8
C3674,5172,65.2,422.2,17410592.8
C3674,5173,62.6,475.2,27578707.8
C3674,5174,8.2,43.6,1443712.8
C3674,5175,13.4,578.6,23440661.8
C3674,5179,2.2,0.0,0.0
C3674,5181,60.8,196.2,10144621.4
C3674,5182,91.2,1397.4,73464040.2
C3674,5191,12.8,69.4,1651880.2
C3674,5211,0.6,0.0,0.0
C3674,5221,482.8,9123.6,385453668.8
C3674,5222,417.6,4509.2,276143973.6
C3674,5223,228.2,2511.2,135162306.0
C3674,5231,134.4,828.4,85697116.2
C3674,5232,0.333333333333,0.0,0.0
C3674,5239,239.4,468.2,33469740.2
C3674,5241,299.2,7225.0,417716876.0
C3674,5242,916.4,6761.8,337542956.0
C3674,5251,7.0,60.0,3229242.8
C3674,5259,24.0,32.6,2026353.0
C3674,5311,545.4,4092.2,152270512.4
C3674,5312,1257.6,5793.2,255916560.8
C3674,5313,673.4,6102.4,253567256.4
C3674,5321,128.6,3376.0,106769094.8
C3674,5322,227.8,2462.2,74044440.4
C3674,5323,32.0,95.6,3802596.8
C3674,5324,83.0,582.0,29959937.4
C3674,5331,11.2,45.0,6666351.2
C3674,5411,1519.2,9951.6,664838596.2
C3674,5412,844.4,4880.8,176499179.0
C3674,5413,1033.6,12651.2,716797846.6
C3674,5414,361.2,566.0,20470094.8
C3674,5415,619.8,4914.6,365407105.6
C3674,5416,1528.6,6993.6,362667837.8
C3674,5417,80.0,1536.6,128380996.0
C3674,5418,313.0,945.6,38429559.0
C3674,5419,501.4,4734.8,125257570.2
C3674,5511,233.0,8874.2,569088866.0
C3674,5611,311.6,4027.4,158803372.0
C3674,5612,8.4,121.0,4518125.0
C3674,5613,296.8,28884.2,634896745.2
C3674,5614,361.2,4965.6,165621130.0
C3674,5615,377.8,10906.8,361839482.6
C3674,5616,225.0,4590.2,114124896.0
C3674,5617,1864.8,18098.4,397835740.0
C3674,5619,120.8,1458.0,51991643.0
C3674,5621,32.4,768.2,29538528.4
C3674,5622,15.2,174.2,6654989.6
C3674,5629,32.6,287.2,11088094.4
C3674,6111,87.0,3304.8,95110071.2
C3674,6112,3.0,52.6,1605486.6
C3674,6113,21.0,1448.2,49738247.0
C3674,6114,71.8,869.8,33057641.2
C3674,6115,58.4,1736.2,56418629.2
C3674,6116,255.8,1823.8,50293344.8
C3674,6117,31.0,85.4,3496475.4
C3674,6211,1480.8,15221.2,1029542837.2
C3674,6212,590.4,4505.6,191091856.6
C3674,6213,594.8,3053.6,112090330.0
C3674,6214,97.2,1845.4,67474873.4
C3674,6215,82.0,880.8,48302399.8
C3674,6216,43.2,880.4,30945937.0
C3674,6219,40.2,233.6,7428505.6
C3674,6221,31.0,26594.6,1049594425.2
C3674,6222,6.2,793.0,22980343.6
C3674,6223,12.4,342.0,12971114.6
C3674,6231,80.4,9037.2,239510828.4
C3674,6232,29.4,2008.2,40496141.0
C3674,6233,89.6,3528.2,78478903.6
C3674,6239,14.8,552.8,15749883.4
C3674,6241,94.8,1066.6,25420323.4
C3674,6242,23.6,443.8,13688465.0
C3674,6243,33.2,1189.4,30754463.6
C3674,6244,265.8,2693.8,42639227.4
C3674,7111,78.4,964.0,32251280.8
C3674,7112,60.6,424.0,51218479.6
C3674,7113,46.8,37.2,1531947.4
C3674,7114,29.4,14.2,552548.2
C3674,7115,116.8,225.0,10836896.2
C3674,7121,33.0,482.4,12569460.0
C3674,7131,37.0,38182.0,1080056781.4
C3674,7132,2.8,8.4,192798.4
C3674,7139,345.4,2239.4,39852790.2
C3674,7211,342.2,36975.8,860690239.0
C3674,7212,43.4,383.6,6816084.4
C3674,7213,4.6,39.6,790820.8
C3674,7221,1394.0,40907.0,658529435.2
C3674,7222,1349.4,25411.4,317916475.6
C3674,7223,136.8,3867.8,78517396.8
C3674,7224,178.4,1891.4,27855835.2
C3674,8111,1069.4,6911.2,188376827.8
C3674,8112,103.0,654.2,26433558.4
C3674,8113,132.0,672.0,23911767.0
C3674,8114,135.0,485.8,10924513.8
C3674,8121,727.8,4017.0,72941955.4
C3674,8122,65.2,618.0,16375209.4
C3674,8123,250.4,2166.0,43596107.4
C3674,8129,308.4,1927.4,41888686.8
C3674,8131,104.0,1745.2,46433201.2
C3674,8132,43.8,370.2,12963041.4
C3674,8133,54.0,496.0,13964850.0
