1,custom_id3,CLAE 3,Descripción CLAE 3,CLAE ID 2,Ramas,Descripción,letra,clanae,sector,dpe,dígitos,sector.1,CIIU ID CI4,CIIU label CI4,CIIU ID CI2,CIIU ID CI1,CIIU ID CI0
427.0,282.0,259.0,Fabricación De Productos Elaborados De Metal Ncp; Servicios De Trabajo De Metales,29.0,2926.0,"Fabricación de maquinaria para la elaboración de productos textiles, prendas de vestir y cueros",D,,,2926,4,"Fabricación de maquinaria para la elaboración de productos textiles, prendas de vestir y cueros",2826.0,"Fabricacion de maquinaria para la elaboracion de productos textiles, prendas de vestir y cueros",28.0,3.0,0.0
428.0,252.0,252.0,Fabricación De Armas Y Municiones,29.0,2927.0,Fabricación de armas y municiones,D,,,2927,4,Fabricación de armas y municiones,2520.0,Fabricacion de armas y municiones,25.0,3.0,0.0
429.0,282.0,252.0,Fabricación De Armas Y Municiones,29.0,2929.0,Fabricación de maquinaria de uso especial n.c.p.,D,,,2929,4,Fabricación de maquinaria de uso especial n.c.p.,2829.0,Fabricacion de otros tipos de maquinaria y equipo de uso especial n.c.p.,28.0,3.0,0.0
430.0,282.0,252.0,Fabricación De Armas Y Municiones,29.0,2929.0,Fabricación de maquinaria de uso especial n.c.p.,D,,,29290,5,Fabricación de maquinaria de uso especial n.c.p.; Fabricación de armas y municiones,,,,,
431.0,275.0,275.0,Fabricación De Aparatos De Uso Doméstico Ncp,29.0,,,D,,,293,3,Fabricación de aparatos de uso domestico n.c.p.,,,,,
432.0,275.0,275.0,Fabricación De Aparatos De Uso Doméstico Ncp,29.0,2929.0,Fabricación de maquinaria de uso especial n.c.p.,D,,,2930,4,Fabricación de aparatos de uso domestico n.c.p.,,,,,
433.0,275.0,275.0,Fabricación De Aparatos De Uso Doméstico Ncp,29.0,2930.0,Fabricación de aparatos de uso doméstico n.c.p.,D,,,29300,5,Fabricación de aparatos de uso domestico n.c.p.,2750.0,Fabricacion de aparatos de uso domestico,27.0,3.0,0.0
434.0,,,,30.0,,,D,,,30,2,"Fabricación De Maquinaria De Oficina, Contabilidad E Informática",,,,,
435.0,262.0,262.0,Fabricación De Equipos Y Productos Informáticos,30.0,,,D,,,300,3,"Fabricación de maquinaria de oficina, contabilidad e informática",2620.0,Fabricacion de computadoras y de equipo periferico,26.0,3.0,0.0
436.0,262.0,262.0,Fabricación De Equipos Y Productos Informáticos,30.0,3000.0,"Fabricación de maquinaria de oficina, contabilidad e informática",D,,,3000,4,"Fabricación de maquinaria de oficina, contabilidad e informática",2817.0,Fabricacion de maquinaria y equipo de oficina (excepto computadoras y equipo periferico),28.0,3.0,0.0
437.0,262.0,262.0,Fabricación De Equipos Y Productos Informáticos,30.0,3000.0,"Fabricación de maquinaria de oficina, contabilidad e informática",D,,,30000,5,"Fabricación de maquinaria de oficina, contabilidad e informática",,,,,
438.0,,,,31.0,,,D,,,31,2,Fabricación De Maquinaria Y Aparatos Eléctricos  N.C.P.,,,,,
439.0,261.0,261.0,Fabricación De Componentes Electrónicos,31.0,,,D,,,311,3,"Fabricación de motores, generadores y transformadores eléctricos",2610.0,Fabricacion de componentes y tableros electronicos,26.0,3.0,0.0
440.0,261.0,261.0,Fabricación De Componentes Electrónicos,31.0,3110.0,"Fabricación de motores, generadores y transformadores eléctricos",D,,,3110,4,"Fabricación de motores, generadores y transformadores eléctricos",,,,,
441.0,261.0,261.0,Fabricación De Componentes Electrónicos,31.0,3110.0,"Fabricación de motores, generadores y transformadores eléctricos",D,,,31100,5,"Fabricación de motores, generadores y transformadores eléctricos",,,,,
442.0,271.0,271.0,"Fabricación De Motores, Generadores Y Transformadores Eléctricos Y Aparatos De Distribución  Y Control De La Energía Eléctrica",31.0,,,D,,,312,3,Fabricación de aparatos de distribución y control de la energía eléctrica,,,,,
443.0,271.0,271.0,"Fabricación De Motores, Generadores Y Transformadores Eléctricos Y Aparatos De Distribución  Y Control De La Energía Eléctrica",31.0,3120.0,Fabricación de aparatos de distribución y control de la energía eléctrica,D,,,3120,4,Fabricación de aparatos de distribución y control de la energía eléctrica,2711.0,"Fabricacion de motores, generadores y transformadores electricos",27.0,3.0,0.0
444.0,271.0,271.0,"Fabricación De Motores, Generadores Y Transformadores Eléctricos Y Aparatos De Distribución  Y Control De La Energía Eléctrica",31.0,3120.0,Fabricación de aparatos de distribución y control de la energía eléctrica,D,,,31200,5,Fabricación de aparatos de distribución y control de la energía eléctrica,2712.0,Fabricacion de aparatos de distribucion y control de la energia electrica,,,
445.0,273.0,273.0,Fabricación De Hilos Y Cables Aislados,31.0,,,D,,,313,3,Fabricación de hilos y cables aislados,2731.0,Fabricacion de hilos y cables electricos y de fibra optica,27.0,3.0,0.0
446.0,273.0,273.0,Fabricación De Hilos Y Cables Aislados,31.0,3130.0,Fabricación de hilos y cables aislados,D,,,3130,4,Fabricación de hilos y cables aislados,,,,,
447.0,273.0,273.0,Fabricación De Hilos Y Cables Aislados,31.0,3130.0,Fabricación de hilos y cables aislados,D,,,31300,5,Fabricación de cables de fibra óptica; Fabricación de hilos y cables aislados,2732.0,Fabricacion de dispositivos de cableado,27.0,3.0,0.0
448.0,272.0,272.0,"Fabricación De Acumuladores,  Pilas Y Baterías Primarias",31.0,,,D,,,314,3,"Fabricación de acumuladores, pilas y baterías primarias",2720.0,"Fabricacion de pilas, baterias y acumuladores electricos",27.0,3.0,0.0
449.0,272.0,272.0,"Fabricación De Acumuladores,  Pilas Y Baterías Primarias",31.0,3140.0,"Fabricación de acumuladores, pilas y baterías primarias",D,,,3140,4,"Fabricación de acumuladores, pilas y baterías primarias",,,,,
450.0,272.0,272.0,"Fabricación De Acumuladores,  Pilas Y Baterías Primarias",31.0,3140.0,"Fabricación de acumuladores, pilas y baterías primarias",D,,,31400,5,"Fabricación de acumuladores, pilas y baterías primarias",,,,,
451.0,274.0,274.0,Fabricación De Lámparas Eléctricas Y Equipo De Iluminación,31.0,,,D,,,315,3,Fabricación de lámparas eléctricas y equipo de iluminación,2740.0,Fabricacion de equipos electricos de iluminacion,27.0,3.0,0.0
452.0,274.0,274.0,Fabricación De Lámparas Eléctricas Y Equipo De Iluminación,31.0,3150.0,Fabricación de lámparas eléctricas y equipo de iluminación,D,,,3150,4,Fabricación de lámparas eléctricas y equipo de iluminación,,,,,
453.0,274.0,274.0,Fabricación De Lámparas Eléctricas Y Equipo De Iluminación,31.0,3150.0,Fabricación de lámparas eléctricas y equipo de iluminación,D,,,31500,5,Fabricación de lámparas eléctricas y equipo de iluminación,,,,,
454.0,279.0,279.0,Fabricación  De Equipo Eléctrico Ncp,31.0,,,D,,,319,3,Fabricación  de equipo eléctrico n.c.p.,2790.0,Fabricacion de otros tipos de equipo electrico n.c.p.,27.0,3.0,0.0
455.0,279.0,279.0,Fabricación  De Equipo Eléctrico Ncp,31.0,3190.0,Fabricación  de equipo eléctrico n.c.p.,D,,,3190,4,Fabricación  de equipo eléctrico n.c.p.,,,,,
456.0,279.0,279.0,Fabricación  De Equipo Eléctrico Ncp,31.0,3190.0,Fabricación  de equipo eléctrico n.c.p.,D,,,31900,5,Fabricación  de equipo eléctrico n.c.p.,,,,,
457.0,,,,32.0,,,D,,,32,2,"Fabricación De Equipos Y Aparatos De Radio, Televisión Y Comunicaciones",,,,,
458.0,280.0,279.0,Fabricación  De Equipo Eléctrico Ncp,32.0,,,D,,,321,3,"Fabricación de tubos, válvulas  y otros  componentes electrónicos",,,,,
459.0,280.0,281.0,Fabricación De Maquinaria Y Equipo De Uso General,32.0,3210.0,"Fabricación de tubos, válvulas  y otros  componentes electrónicos ",D,,,3210,4,"Fabricación de tubos, válvulas  y otros  componentes electrónicos",,,,,
460.0,280.0,282.0,Fabricación De Maquinaria Y Equipo De Uso Especial,32.0,3210.0,"Fabricación de tubos, válvulas  y otros  componentes electrónicos ",D,,,32100,5,"Fabricación de tubos, válvulas  y otros  componentes electrónicos",,,,,
461.0,263.0,263.0,Fabricación  De Equipos De Comunicaciones Y Transmisores De Radio Y Televisión,32.0,,,D,,,322,3,Fabricación de transmisores de radio y televisión y de aparatos para telefonía y telegrafía con hilos,2630.0,Fabricacion de equipos de comunicacion,26.0,3.0,0.0
462.0,263.0,263.0,Fabricación  De Equipos De Comunicaciones Y Transmisores De Radio Y Televisión,32.0,3220.0,Fabricación de transmisores de radio y televisión y de aparatos para telefonía y telegrafía con hilos,D,,,3220,4,Fabricación de transmisores de radio y televisión y de aparatos para telefonía y telegrafía con hilos,,,,,
463.0,263.0,263.0,Fabricación  De Equipos De Comunicaciones Y Transmisores De Radio Y Televisión,32.0,3220.0,Fabricación de transmisores de radio y televisión y de aparatos para telefonía y telegrafía con hilos,D,,,32200,5,Fabricación de transmisores de radio y televisión y de aparatos para telefonía y telegrafía con hilos (equipos de comunicación),,,,,
464.0,263.0,264.0,"Fabricación De Receptores De Radio Y Televisión, Aparatos De Grabación Y Reproducción De Sonido Y Video, Y Productos Conexos",32.0,,,D,,,323,3,"Fabricación de receptores de radio y televisión, aparatos de grabación y reproducción de sonido y video, y productos conexos",2640.0,Fabricacion de aparatos electronicos de consumo,26.0,3.0,0.0
465.0,263.0,264.0,"Fabricación De Receptores De Radio Y Televisión, Aparatos De Grabación Y Reproducción De Sonido Y Video, Y Productos Conexos",32.0,3230.0,"Fabricación de receptores de radio y televisión, aparatos de grabación y reproducción de sonido y video, y productos conexos",D,,,3230,4,"Fabricación de receptores de radio y televisión, aparatos de grabación y reproducción de sonido y video, y productos conexos",,,,,
466.0,263.0,264.0,"Fabricación De Receptores De Radio Y Televisión, Aparatos De Grabación Y Reproducción De Sonido Y Video, Y Productos Conexos",32.0,3230.0,"Fabricación de receptores de radio y televisión, aparatos de grabación y reproducción de sonido y video, y productos conexos",D,,,32300,5,"Fabricación de receptores de radio y televisión, aparatos de grabación y reproducción de sonido y video, y productos conexos",,,,,
467.0,,,,33.0,,,D,,,33,2,"Fabricación De Instrumentos Médicos, Ópticos Y De Precisión; Fabricación De Relojes",,,,,
468.0,265.0,265.0,"Fabricación De Aparatos E Instrumentos Para Medir, Verificar, Ensayar, Navegar Y Otros Fines, Excepto Instrumentos De Óptica",33.0,,,D,,,331,3,"Fabricación de aparatos e instrumentos médicos y de aparatos para medir, verificar, ensayar, navegar y otros fines, excepto instrumentos de óptica",,,,,
469.0,265.0,266.0,Fabricación De Equipo Médico Y Quirúrgico Y De Aparatos Ortopédicos,33.0,3311.0,Fabricación de equipo médico y quirúrgico y de aparatos ortopédicos,D,,,3311,4,Fabricación de equipo medico y quirúrgico y de aparatos ortopédicos,,,,,
470.0,265.0,266.0,Fabricación De Equipo Médico Y Quirúrgico Y De Aparatos Ortopédicos,33.0,3311.0,Fabricación de equipo médico y quirúrgico y de aparatos ortopédicos,D,,,33110,5,Fabricación de equipo medico y quirúrgico y de aparatos ortopédicos,,,,,
471.0,265.0,266.0,Fabricación De Equipo Médico Y Quirúrgico Y De Aparatos Ortopédicos,33.0,3311.0,Fabricación de equipo médico y quirúrgico y de aparatos ortopédicos,D,,,3312,4,"Fabricación de instrumentos y aparatos para medir, verificar, ensayar, navegar, control de procesos industriales y otros fines",2651.0,"Fabricacion de equipo de medicion, prueba, navegacion y control",26.0,3.0,0.0
472.0,265.0,266.0,Fabricación De Equipo Médico Y Quirúrgico Y De Aparatos Ortopédicos,33.0,3311.0,Fabricación de equipo médico y quirúrgico y de aparatos ortopédicos,D,,,33120,5,"Fabricación de instrumentos y aparatos para medir, verificar, ensayar, navegar, control de procesos industriales y otros fines",,,,,
473.0,265.0,267.0,Fabricación De Instrumentos De Óptica Y Equipo Fotográfico,33.0,,,D,,,332,3,Fabricación de instrumentos de óptica y equipo fotográfico,2660.0,Fabricacion de equipo de irradiacion y equipo electronico de uso medico y terapeutico,26.0,3.0,0.0
474.0,265.0,268.0,Fabricación De Soportes Ópticos Y Magnéticos,33.0,3320.0,Fabricación de instrumentos de óptica y equipo fotográfico,D,,,3320,4,Fabricación de instrumentos de óptica y equipo fotográfico,2670.0,Fabricacion de instrumentos opticos y equipo fotografico,26.0,3.0,0.0
475.0,265.0,268.0,Fabricación De Soportes Ópticos Y Magnéticos,33.0,3320.0,Fabricación de instrumentos de óptica y equipo fotográfico,D,,,33200,5,Fabricación de instrumentos de óptica y equipo fotográfico,2680.0,Fabricacion de medios magneticos y opticos para almacenamiento de datos,26.0,3.0,0.0
476.0,265.0,268.0,Fabricación De Soportes Ópticos Y Magnéticos,33.0,3330.0,Fabricación de relojes,D,,,3330,4,Fabricación de relojes,2652.0,Fabricacion de relojes,26.0,3.0,0.0
477.0,,,,34.0,,,D,,,34,2,"Fabricación De Vehículos Automotores, Remolques Y Semiremolques",,,,,
478.0,291.0,291.0,Fabricación De Vehículos Automotores,34.0,,,D,,,341,3,Fabricación de vehículos automotores,,,,,
479.0,291.0,291.0,Fabricación De Vehículos Automotores,34.0,3410.0,Fabricación de vehículos automotores,D,,,3410,4,Fabricación de vehículos automotores,2910.0,Fabricacion de vehiculos automotores y sus motores,29.0,3.0,0.0
480.0,291.0,291.0,Fabricación De Vehículos Automotores,34.0,3410.0,Fabricación de vehículos automotores,D,,,34100,5,Fabricación de vehículos automotores,,,,,
481.0,291.0,292.0,Fabricación  De  Carrocerías  Para  Vehículos  Automotores;  Fabricación De Remolques Y Semirremolques,34.0,,,D,,,342,3,Fabricación de carrocerías para vehículos automotores; Fabricación de remolques y semiremolques,,,,,
482.0,291.0,292.0,Fabricación  De  Carrocerías  Para  Vehículos  Automotores;  Fabricación De Remolques Y Semirremolques,34.0,3420.0,Fabricación de carrocerías para vehículos automotores; fabricación de remolques y semirremolques,D,,,3420,4,Fabricación de carrocerías para vehículos automotores; Fabricación de remolques y semiremolques,2920.0,Fabricacion de carrocerias para vehiculos automotores; fabricacion de remolques y semirremolques ,29.0,3.0,0.0
483.0,291.0,292.0,Fabricación  De  Carrocerías  Para  Vehículos  Automotores;  Fabricación De Remolques Y Semirremolques,34.0,3420.0,Fabricación de carrocerías para vehículos automotores; fabricación de remolques y semirremolques,D,,,34200,5,Fabricación de carrocerías para vehículos automotores; Fabricación de remolques y semiremolques,,,,,
484.0,291.0,293.0,"Fabricación De Partes, Piezas Y Accesorios Para Vehículos Automotores Y Sus Motores",34.0,,,D,,,343,3,Fabricación de partes; piezas y accesorios para vehículos automotores y sus motores,,,,,
485.0,291.0,293.0,"Fabricación De Partes, Piezas Y Accesorios Para Vehículos Automotores Y Sus Motores",34.0,3430.0,Fabricación de partes; piezas y accesorios para vehículos automotores y sus motores,D,,,3430,4,Fabricación de partes; piezas y accesorios para vehículos automotores y sus motores,2930.0,"Fabricacion de partes, piezas (autopartes) y accesorios (lujos) para vehiculos automotores",29.0,3.0,0.0
486.0,291.0,293.0,"Fabricación De Partes, Piezas Y Accesorios Para Vehículos Automotores Y Sus Motores",34.0,3430.0,Fabricación de partes; piezas y accesorios para vehículos automotores y sus motores,D,,,34300,5,Fabricación de partes; piezas y accesorios para vehículos automotores y sus motores. Incluye rectificación de motores,,,,,
487.0,,,,35.0,,,D,,,35,2,Fabricación De Equipo De Transporte N.C.P.,,,,,
488.0,301.0,301.0,Construcción Y Reparación De Buques Y Embarcaciones,35.0,,,D,,,351,3,Construcción y Reparación de buques y embarcaciones n.c.p.,,,,,
489.0,301.0,301.0,Construcción Y Reparación De Buques Y Embarcaciones,35.0,3511.0,Construcción y reparación de buques,D,,,3511,4,Construcción y Reparación de buques,3011.0,Construccion de barcos y de estructuras flotantes,30.0,3.0,0.0
490.0,301.0,301.0,Construcción Y Reparación De Buques Y Embarcaciones,35.0,3511.0,Construcción y reparación de buques,D,,,35110,5,Construcción y Reparación de buques,,,,,
491.0,301.0,301.0,Construcción Y Reparación De Buques Y Embarcaciones,35.0,3512.0,Construcción y reparación de embarcaciones de recreo y deporte,D,,,3512,4,Construcción de embarcaciones de recreo y deporte,3012.0,Construccion de embarcaciones de recreo y deporte,30.0,3.0,0.0
492.0,301.0,301.0,Construcción Y Reparación De Buques Y Embarcaciones,35.0,3512.0,Construcción y reparación de embarcaciones de recreo y deporte,D,,,35120,5,Construcción de embarcaciones de recreo y deporte,,,,,
493.0,301.0,302.0,Fabricación Y Reparación De Locomotoras Y De Material Rodante Para Transporte Ferroviario,35.0,,,D,,,352,3,Fabricación y Reparación de locomotoras y de material rodante para ferrocarriles y tranvías,,,,,
